Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18445088912545535016,000005CA,false,Rx,0,8,0C,0C,00,00,00,00,00,00,
18445088912545535262,0000048C,false,Rx,0,8,0A,0D,07,00,00,00,00,00,
18445088912545535496,000005A0,false,Rx,0,8,7F,C6,0D,00,00,CB,1A,AB,
18445088912545535721,00000720,false,Rx,0,7,04,03,0D,00,00,00,00,00,
18445088912545536163,000005DC,false,Rx,0,8,77,14,72,7F,1D,00,80,4D,
18445088912545536763,00000440,false,Rx,0,8,30,52,50,FE,75,00,5C,02,
18445088912545537004,00000540,false,Rx,0,8,B0,00,FF,00,FF,00,02,56,
18445088912545537866,000005C0,false,Rx,0,8,0A,00,00,A6,2D,00,08,89,
18445088912545538105,000003D4,false,Rx,0,8,15,8B,1E,80,08,00,00,00,
18445088912545540241,00000280,false,Rx,0,8,00,31,C8,1A,31,30,17,2F,
18445088912545540486,00000380,false,Rx,0,8,00,93,00,94,01,00,00,13,
18445088912545540729,000000AE,false,Rx,0,8,2B,28,00,00,00,00,03,00,
18445088912545540959,00000488,false,Rx,0,8,F7,2F,31,80,AD,FF,2B,10,
18445088912545541198,000001A0,false,Rx,0,8,00,40,38,14,FE,FE,00,12,
18445088912545541456,000002A0,false,Rx,0,8,00,00,00,64,00,00,20,44,
18445088912545541733,000004A0,false,Rx,0,8,36,14,3C,14,1E,14,44,14,
18445088912545542557,000000D2,false,Rx,0,5,34,30,00,00,04,00,00,00,
18445088912545543001,000000D0,false,Rx,0,6,F3,31,03,38,09,F0,00,00,
18445088912545543234,000000C2,false,Rx,0,8,22,80,44,00,80,D0,93,49,
18445088912545543441,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912545543721,0000048C,false,Rx,0,8,09,0E,07,00,00,00,00,00,
18445088912545546686,00000440,false,Rx,0,8,30,52,50,FE,75,00,64,02,
18445088912545546928,00000540,false,Rx,0,8,C0,00,FF,00,FF,00,02,0F,
18445088912545547153,00000722,false,Rx,0,7,08,03,01,01,00,00,00,00,
18445088912545548152,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912545549240,00000050,false,Rx,0,4,00,B0,94,24,00,00,00,00,
18445088912545549692,00000721,false,Rx,0,7,08,03,01,00,00,00,00,00,
18445088912545550177,00000550,false,Rx,0,8,40,C0,80,00,00,00,00,00,
18445088912545550414,00000280,false,Rx,0,8,00,31,C8,1A,31,30,17,2F,
18445088912545550656,000000AE,false,Rx,0,8,3B,38,00,00,00,00,03,00,
18445088912545550868,00000284,false,Rx,0,6,01,01,00,00,00,00,00,00,
18445088912545551106,000001A0,false,Rx,0,8,00,40,26,14,FE,FE,00,13,
18445088912545551341,00000288,false,Rx,0,8,36,BE,78,00,00,50,EE,16,
18445088912545551582,000001AC,false,Rx,0,8,7C,01,10,00,81,21,0F,C2,
18445088912545551819,00000380,false,Rx,0,8,00,93,00,94,01,00,00,13,
18445088912545552064,000002A0,false,Rx,0,8,00,00,00,64,00,00,30,54,
18445088912545552233,0000038A,false,Rx,0,4,68,80,C8,20,00,00,00,00,
18445088912545552470,000003A0,false,Rx,0,8,4A,01,39,CC,1E,DD,7E,03,
18445088912545552700,0000044C,false,Rx,0,8,D8,B5,46,94,58,02,05,E0,
18445088912545552941,00000480,false,Rx,0,8,19,00,85,95,7E,08,06,79,
18445088912545553182,000000C2,false,Rx,0,8,22,80,00,00,80,E0,03,7D,
18445088912545553382,000000D0,false,Rx,0,6,8E,42,09,3C,09,F0,00,00,
18445088912545553617,00000488,false,Rx,0,8,6E,2F,31,80,AD,FF,82,20,
18445088912545553847,00000368,false,Rx,0,8,75,1C,89,ED,05,28,20,00,
18445088912545554093,0000048A,false,Rx,0,8,20,30,02,02,00,00,00,10,
18445088912545554337,0000048C,false,Rx,0,8,08,0F,07,00,00,00,00,00,
18445088912545554573,00000320,false,Rx,0,8,20,40,12,3F,14,4F,14,81,
18445088912545554807,000004A0,false,Rx,0,8,10,14,3C,14,1C,14,3A,14,
18445088912545555041,00000588,false,Rx,0,8,E1,61,80,03,22,80,04,95,
18445088912545555276,000004A8,false,Rx,0,8,45,00,07,80,00,20,10,F2,
18445088912545555520,0000058C,false,Rx,0,8,90,A0,13,00,00,00,00,00,
18445088912545555752,000005A0,false,Rx,0,8,7E,B6,0D,10,00,D1,1A,AB,
18445088912545556801,00000440,false,Rx,0,8,30,52,50,FE,75,00,6C,02,
18445088912545557042,00000540,false,Rx,0,8,D0,00,FF,00,FF,00,02,0F,
18445088912545557549,000005C0,false,Rx,0,8,0B,00,00,A6,2D,00,08,88,
18445088912545558024,000003D4,false,Rx,0,8,12,8C,1E,80,08,00,00,00,
18445088912545560311,00000280,false,Rx,0,8,00,31,D0,1A,31,30,17,2F,
18445088912545560551,000000AE,false,Rx,0,8,4B,48,00,00,00,00,03,00,
18445088912545560794,00000380,false,Rx,0,8,00,93,00,93,01,00,00,13,
18445088912545561037,000001A0,false,Rx,0,8,00,40,2C,14,FE,FE,00,14,
18445088912545561263,00000488,false,Rx,0,8,F7,2F,31,80,AD,FF,0B,30,
18445088912545561506,000002A0,false,Rx,0,8,00,00,00,64,00,00,40,24,
18445088912545561766,000004A0,false,Rx,0,8,32,14,28,14,30,14,1C,14,
18445088912545562516,000002B7,false,Rx,0,8,1B,0B,00,00,00,00,10,00,
18445088912545562985,000000D2,false,Rx,0,5,35,31,00,00,04,00,00,00,
18445088912545563223,000000C2,false,Rx,0,8,22,80,00,00,80,F0,26,6D,
18445088912545563422,000000D0,false,Rx,0,6,93,53,05,3C,09,F0,00,00,
18445088912545563631,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912545563867,0000056A,false,Rx,0,8,4F,03,10,20,10,0C,00,60,
18445088912545564159,0000048C,false,Rx,0,8,17,10,07,00,00,00,00,00,
18445088912545564397,00000366,false,Rx,0,8,56,06,00,00,00,00,80,D0,
18445088912545564629,00000520,false,Rx,0,8,0A,02,01,0F,1B,2E,EE,02,
18445088912545566451,00000676,false,Rx,0,2,18,42,00,00,00,00,00,00,
18445088912545566701,00000440,false,Rx,0,8,30,52,50,FE,75,00,74,02,
18445088912545566948,00000540,false,Rx,0,8,E0,00,FF,00,FF,00,02,0F,
18445088912545569245,00000050,false,Rx,0,4,00,B0,A4,14,00,00,00,00,
18445088912545569945,000005E0,false,Rx,0,8,30,00,41,10,49,80,07,FB,
18445088912545570268,00000280,false,Rx,0,8,00,31,D0,1A,31,30,17,2F,
18445088912545570478,00000284,false,Rx,0,6,02,02,00,00,00,00,00,00,
18445088912545570718,000000AE,false,Rx,0,8,5B,58,00,00,00,00,03,00,
18445088912545570956,00000288,false,Rx,0,8,36,BE,78,00,00,50,EE,16,
18445088912545571200,000001A0,false,Rx,0,8,00,40,4A,14,FE,FE,00,15,
18445088912545571437,00000380,false,Rx,0,8,00,93,00,8F,01,00,00,13,
18445088912545571673,000001AC,false,Rx,0,8,7F,02,10,00,81,21,0F,C2,
18445088912545571907,0000044C,false,Rx,0,8,C9,B4,46,94,58,02,05,F0,
18445088912545572152,000002A0,false,Rx,0,8,00,00,00,64,00,00,50,34,
18445088912545572389,00000480,false,Rx,0,8,19,00,9B,95,7E,08,06,67,
18445088912545572623,000003A0,false,Rx,0,8,79,02,3F,E4,7E,5D,80,03,
18445088912545572855,00000488,false,Rx,0,8,AA,2F,31,80,AD,FF,26,40,
18445088912545573095,000000C2,false,Rx,0,8,22,80,00,00,80,00,DA,5D,
18445088912545573295,000000D0,false,Rx,0,6,A6,64,03,38,09,F0,00,00,
18445088912545573521,000003D2,false,Rx,0,7,B8,0A,33,80,01,00,00,00,
18445088912545573762,0000048A,false,Rx,0,8,11,31,02,02,00,00,00,20,
18445088912545574003,000004A0,false,Rx,0,8,50,14,44,14,18,14,14,14,
18445088912545574234,00000368,false,Rx,0,8,74,1D,89,ED,05,28,20,00,
18445088912545574483,0000048C,false,Rx,0,8,06,01,07,00,00,00,00,00,
18445088912545574718,00000320,false,Rx,0,8,20,40,12,27,14,40,14,81,
18445088912545574962,000004A8,false,Rx,0,8,30,00,07,80,00,20,20,B7,
18445088912545575195,00000588,false,Rx,0,8,E1,61,80,02,22,80,04,95,
18445088912545575427,000005A0,false,Rx,0,8,7F,CE,0D,20,00,D7,1A,AB,
18445088912545575663,00000723,false,Rx,0,7,08,03,05,00,02,00,00,00,
18445088912545576213,000003B2,false,Rx,0,8,00,80,47,02,00,00,00,00,
18445088912545576777,00000440,false,Rx,0,8,30,52,50,FE,75,00,7C,02,
18445088912545577020,00000540,false,Rx,0,8,F0,00,FF,00,FF,00,02,0F,
18445088912545577645,000005C0,false,Rx,0,8,0C,00,00,A6,2D,00,08,8F,
18445088912545578082,000003D4,false,Rx,0,8,13,8D,1E,80,08,00,00,00,
18445088912545579656,0000038A,false,Rx,0,4,78,80,D8,20,00,00,00,00,
18445088912545580452,000000AE,false,Rx,0,8,6B,68,00,00,00,00,03,00,
18445088912545580700,000001A0,false,Rx,0,8,00,40,4E,14,FE,FE,00,16,
18445088912545580939,00000280,false,Rx,0,8,00,31,E0,1A,31,30,17,2F,
18445088912545581186,000002A0,false,Rx,0,8,00,00,00,64,00,00,60,04,
18445088912545581426,00000380,false,Rx,0,8,00,93,00,90,01,00,00,13,
18445088912545581662,00000488,false,Rx,0,8,63,2F,31,80,AD,FF,FF,50,
18445088912545581890,000004A0,false,Rx,0,8,52,14,4A,14,1A,14,0E,14,
18445088912545582997,000000D0,false,Rx,0,6,B2,75,06,38,09,F0,00,00,
18445088912545583238,000000C2,false,Rx,0,8,22,80,00,00,80,10,FF,4D,
18445088912545583422,000000D2,false,Rx,0,5,36,32,00,00,04,00,00,00,
18445088912545583626,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912545583874,0000048C,false,Rx,0,8,05,02,07,00,00,00,00,00,
18445088912545586684,00000440,false,Rx,0,8,30,52,50,FE,75,00,04,02,
18445088912545586926,00000540,false,Rx,0,8,00,00,FF,00,FF,00,02,56,
18445088912545589236,00000050,false,Rx,0,4,00,B0,B4,04,00,00,00,00,
18445088912545590238,00000280,false,Rx,0,8,00,31,E0,1A,31,30,17,2F,
18445088912545590446,00000284,false,Rx,0,6,03,03,00,00,00,00,00,00,
18445088912545590687,000000AE,false,Rx,0,8,7B,78,00,00,00,00,03,00,
18445088912545590924,00000288,false,Rx,0,8,36,BE,78,00,00,50,EE,16,
18445088912545591166,000001A0,false,Rx,0,8,00,40,54,14,FE,FE,00,17,
18445088912545591407,00000380,false,Rx,0,8,00,93,00,90,01,00,00,13,
18445088912545591655,000001AB,false,Rx,0,8,01,01,00,00,00,00,00,00,
18445088912545591889,0000044C,false,Rx,0,8,34,B9,46,94,58,02,05,00,
18445088912545592127,000001AC,false,Rx,0,8,80,03,10,00,7C,21,0C,C2,
18445088912545592363,00000480,false,Rx,0,8,19,00,C7,95,7E,08,06,3B,
18445088912545592605,000002A0,false,Rx,0,8,00,00,00,64,00,00,70,14,
18445088912545592842,00000488,false,Rx,0,8,53,2F,31,80,AD,FF,FF,60,
18445088912545593080,000000C2,false,Rx,0,8,22,80,00,00,80,20,90,3D,
18445088912545593280,000000D0,false,Rx,0,6,43,86,04,38,09,F0,00,00,
18445088912545593519,000003A0,false,Rx,0,8,3B,03,45,FC,DE,DD,81,03,
18445088912545593758,0000048A,false,Rx,0,8,02,32,02,02,00,00,00,30,
18445088912545593990,000004A0,false,Rx,0,8,58,14,50,14,04,14,4A,14,
18445088912545594226,00000368,false,Rx,0,8,77,1E,89,ED,05,28,20,00,
18445088912545594470,0000048C,false,Rx,0,8,04,03,07,00,00,00,00,00,
18445088912545594706,00000320,false,Rx,0,8,20,40,12,49,14,41,14,81,
18445088912545594948,000004A8,false,Rx,0,8,48,00,03,80,00,20,30,DB,
18445088912545595063,00000572,false,Rx,0,1,07,00,00,00,00,00,00,00,
18445088912545595297,00000588,false,Rx,0,8,E1,61,80,04,22,80,04,95,
18445088912545595533,000005A0,false,Rx,0,8,7F,D4,0D,30,00,DD,1A,AB,
18445088912545595817,000005B7,false,Rx,0,8,D3,D3,00,00,00,00,00,00,
18445088912545596288,00000397,false,Rx,0,8,01,09,08,00,00,00,00,00,
18445088912545596761,00000440,false,Rx,0,8,30,52,50,FE,74,00,0C,02,
18445088912545597004,00000540,false,Rx,0,8,10,00,FF,00,FF,00,02,56,
18445088912545597241,000005C0,false,Rx,0,8,0D,00,00,A6,2D,00,08,8E,
18445088912545598031,000003D4,false,Rx,0,8,10,8E,1E,80,08,00,00,00,
18445088912545600266,00000280,false,Rx,0,8,00,31,E0,1A,30,30,17,2F,
18445088912545600508,000000AE,false,Rx,0,8,8B,88,00,00,00,00,03,00,
18445088912545600750,00000380,false,Rx,0,8,00,93,00,90,01,00,00,13,
18445088912545600990,000001A0,false,Rx,0,8,00,40,46,14,FE,FE,00,18,
18445088912545601227,00000488,false,Rx,0,8,42,2F,30,80,AD,FF,FF,70,
18445088912545601468,000002A0,false,Rx,0,8,00,00,00,64,00,00,80,E4,
18445088912545601747,000004A0,false,Rx,0,8,3E,14,4E,14,E6,13,3C,14,
18445088912545602487,0000059D,false,Rx,0,8,00,AA,ED,00,00,00,00,00,
18445088912545602692,000000D2,false,Rx,0,5,37,33,00,00,04,00,00,00,
18445088912545603017,000000D0,false,Rx,0,6,54,97,02,38,09,F0,00,00,
18445088912545603253,000000C2,false,Rx,0,8,22,80,00,00,80,30,B5,2D,
18445088912545603458,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912545603747,0000056A,false,Rx,0,8,5F,03,10,20,10,0C,00,70,
18445088912545604212,00000366,false,Rx,0,8,57,07,00,00,00,00,80,D0,
18445088912545604462,0000048C,false,Rx,0,8,03,04,07,00,00,00,00,00,
18445088912545604655,000005D6,false,Rx,0,5,00,00,00,00,00,00,00,00,
18445088912545606687,00000440,false,Rx,0,8,30,52,50,FE,74,00,14,02,
18445088912545606927,00000540,false,Rx,0,8,20,00,FF,00,FF,00,02,56,
18445088912545609238,00000050,false,Rx,0,4,00,B0,C4,74,00,00,00,00,
18445088912545609616,0000038A,false,Rx,0,4,48,80,E8,20,00,00,00,00,
18445088912545610223,00000280,false,Rx,0,8,00,31,EC,1A,30,30,17,2F,
18445088912545610435,00000284,false,Rx,0,6,04,04,00,00,00,00,00,00,
18445088912545610679,000000AE,false,Rx,0,8,9B,98,00,00,00,00,03,00,
18445088912545610910,00000288,false,Rx,0,8,4E,BE,78,00,00,50,EE,15,
18445088912545611148,000001A0,false,Rx,0,8,00,40,2E,14,FE,FE,00,19,
18445088912545611390,00000380,false,Rx,0,8,00,93,00,90,01,00,00,13,
18445088912545611628,000001AC,false,Rx,0,8,84,04,10,00,7C,21,0F,C2,
18445088912545611863,0000044C,false,Rx,0,8,26,BB,46,94,58,02,05,10,
18445088912545612104,000002A0,false,Rx,0,8,00,00,00,64,00,00,90,F4,
18445088912545612343,00000480,false,Rx,0,8,70,00,DD,95,7E,08,06,48,
18445088912545612579,000003A0,false,Rx,0,8,BA,04,4B,14,3F,5E,83,03,
18445088912545612824,000002B7,false,Rx,0,8,1C,0C,00,00,00,00,10,00,
18445088912545613025,000000D0,false,Rx,0,6,6A,A8,03,38,09,F0,00,00,
18445088912545613263,000000C2,false,Rx,0,8,22,80,00,00,80,40,4E,1D,
18445088912545613499,00000488,false,Rx,0,8,B2,2F,30,80,AD,FF,FF,80,
18445088912545613736,0000048A,false,Rx,0,8,73,33,02,02,00,00,00,40,
18445088912545613972,000004A0,false,Rx,0,8,1E,14,40,14,18,14,50,14,
18445088912545614206,00000368,false,Rx,0,8,76,1F,89,ED,05,28,20,00,
18445088912545614444,000004A8,false,Rx,0,8,5A,00,07,80,00,20,40,BD,
18445088912545614678,00000320,false,Rx,0,8,20,40,12,53,14,42,14,81,
18445088912545614924,0000048C,false,Rx,0,8,02,05,07,00,00,00,00,00,
18445088912545615156,00000588,false,Rx,0,8,E1,61,80,03,22,80,04,95,
18445088912545615388,000005A0,false,Rx,0,8,7F,BA,0D,40,00,E3,1A,AB,
18445088912545616767,00000440,false,Rx,0,8,30,52,50,FE,74,00,1C,02,
18445088912545617007,00000540,false,Rx,0,8,30,00,FF,00,FF,00,02,56,
18445088912545617801,000005C0,false,Rx,0,8,0E,00,00,A6,2D,00,08,8D,
18445088912545618044,000003D4,false,Rx,0,8,11,8F,1E,80,08,00,00,00,
18445088912545620267,00000280,false,Rx,0,8,00,30,EC,1A,30,30,17,2F,
18445088912545620508,000000AE,false,Rx,0,8,AB,A8,00,00,00,00,03,00,
18445088912545620748,00000380,false,Rx,0,8,00,93,00,8D,01,00,00,13,
18445088912545620989,000001A0,false,Rx,0,8,00,40,34,14,FE,FE,00,1A,
18445088912545621225,00000488,false,Rx,0,8,A2,2F,30,80,AD,FF,FF,90,
18445088912545621466,000002A0,false,Rx,0,8,00,00,00,64,00,00,A0,C4,
18445088912545621716,000004A0,false,Rx,0,8,28,14,40,14,28,14,2E,14,
18445088912545623018,000000D0,false,Rx,0,6,7E,B9,06,38,09,F0,00,00,
18445088912545623258,000000C2,false,Rx,0,8,22,80,00,00,80,50,6B,0D,
18445088912545623462,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912545623649,000000D2,false,Rx,0,5,30,34,00,00,04,00,00,00,
18445088912545623875,000003D2,false,Rx,0,7,B9,0B,33,80,01,00,00,00,
18445088912545624911,0000048C,false,Rx,0,8,01,06,07,00,00,00,00,00,
18445088912545625909,00000390,false,Rx,0,8,03,00,50,00,40,00,00,00,
18445088912545626169,00000392,false,Rx,0,8,08,00,04,21,00,18,58,00,
18445088912545626377,00000570,false,Rx,0,5,47,20,AB,00,00,00,00,00,
18445088912545626632,000005D0,false,Rx,0,8,C0,04,61,8F,39,59,C0,00,
18445088912545626870,00000440,false,Rx,0,8,30,52,50,FE,74,00,24,02,
18445088912545627112,00000540,false,Rx,0,8,40,00,FF,00,FF,00,02,0F,
18445088912545629225,00000050,false,Rx,0,4,00,B0,D4,64,00,00,00,00,
18445088912545630296,00000280,false,Rx,0,8,00,30,E4,1A,30,30,17,2F,
18445088912545630507,00000284,false,Rx,0,6,05,05,00,00,00,00,00,00,
18445088912545630747,000000AE,false,Rx,0,8,BB,B8,00,00,00,00,03,00,
18445088912545630980,00000288,false,Rx,0,8,4E,BE,78,00,00,50,EE,15,
18445088912545631217,000001A0,false,Rx,0,8,00,40,4E,14,FE,FE,00,1B,
18445088912545631457,00000380,false,Rx,0,8,00,93,00,8F,01,00,00,13,
18445088912545631689,000001AC,false,Rx,0,8,8B,05,10,00,72,21,0F,C2,
18445088912545631921,0000044C,false,Rx,0,8,10,BD,46,94,58,02,05,20,
18445088912545632167,000002A0,false,Rx,0,8,00,00,00,64,00,00,B0,D4,
18445088912545632402,00000480,false,Rx,0,8,70,00,F3,95,7E,08,06,66,
18445088912545632636,000003A0,false,Rx,0,8,BE,05,51,2C,9F,DE,84,03,
18445088912545632872,00000488,false,Rx,0,8,92,2F,30,80,AD,FF,FF,A0,
18445088912545633113,000000C2,false,Rx,0,8,22,80,00,00,80,60,04,FD,
18445088912545633314,000000D0,false,Rx,0,6,0A,CA,01,38,09,F0,00,00,
18445088912545633550,0000048A,false,Rx,0,8,63,33,02,02,00,00,00,50,
18445088912545633803,0000048C,false,Rx,0,8,00,07,07,00,00,00,00,00,
18445088912545634041,000004A0,false,Rx,0,8,3A,14,64,14,1C,14,3E,14,
18445088912545634276,00000368,false,Rx,0,8,46,10,89,ED,05,28,1F,00,
18445088912545634513,000004A8,false,Rx,0,8,36,00,07,80,00,20,50,C1,
18445088912545634747,00000320,false,Rx,0,8,20,40,12,2D,14,43,14,81,
18445088912545634980,00000588,false,Rx,0,8,E1,61,80,82,22,80,04,95,
18445088912545635213,000005A0,false,Rx,0,8,7F,D0,0D,50,00,E9,1A,AB,
18445088912545636307,000005DC,false,Rx,0,8,77,14,72,7F,1D,00,80,4D,
18445088912545636758,00000440,false,Rx,0,8,30,52,50,FE,74,00,2C,02,
18445088912545637002,00000540,false,Rx,0,8,50,00,FF,00,FF,00,02,0F,
18445088912545637512,000005C0,false,Rx,0,8,0F,00,00,A6,2D,00,08,8C,
18445088912545638032,000003D4,false,Rx,0,8,1E,80,1E,80,08,00,00,00,
18445088912545639928,0000038A,false,Rx,0,4,58,80,F8,20,00,00,00,00,
18445088912545640321,00000280,false,Rx,0,8,00,30,E4,1A,30,30,17,2F,
18445088912545640564,000000AE,false,Rx,0,8,CB,C8,00,00,00,00,03,00,
18445088912545640803,00000380,false,Rx,0,8,00,93,00,8F,01,00,00,13,
18445088912545641043,000001A0,false,Rx,0,8,00,40,62,14,FE,FE,00,1C,
18445088912545641280,00000488,false,Rx,0,8,82,2F,30,80,AD,FF,FF,B0,
18445088912545641523,000002A0,false,Rx,0,8,00,00,00,64,00,00,C0,A4,
18445088912545641805,000004A0,false,Rx,0,8,5A,14,6C,14,14,14,4C,14,
18445088912545642821,000000D2,false,Rx,0,5,31,35,00,00,04,00,00,00,
18445088912545643024,000000D0,false,Rx,0,6,15,DB,0B,3C,09,F0,00,00,
18445088912545643260,000000C2,false,Rx,0,8,22,80,00,00,80,70,21,ED,
18445088912545643467,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912545643755,0000056A,false,Rx,0,8,AF,03,10,20,10,0C,00,80,
18445088912545644225,00000366,false,Rx,0,8,58,08,00,00,00,00,80,D0,
18445088912545644468,0000048C,false,Rx,0,8,0F,08,07,00,00,00,00,00,
18445088912545646687,00000440,false,Rx,0,8,30,52,50,FE,74,00,34,02,
18445088912545646929,00000540,false,Rx,0,8,60,00,FF,00,FF,00,02,0F,
18445088912545648249,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912545649165,00000050,false,Rx,0,4,00,B0,E4,54,00,00,00,00,
18445088912545650495,00000280,false,Rx,0,8,00,30,EC,1A,30,30,17,2F,
18445088912545650740,000000AE,false,Rx,0,8,DB,D8,00,00,00,00,03,00,
18445088912545650950,00000284,false,Rx,0,6,06,06,00,00,00,00,00,00,
18445088912545651187,000001A0,false,Rx,0,8,00,40,56,14,FE,FE,00,1D,
18445088912545651424,00000288,false,Rx,0,8,4E,BE,78,00,00,50,EE,15,
18445088912545651654,000001AC,false,Rx,0,8,8D,06,10,00,77,21,0F,C2,
18445088912545651894,00000380,false,Rx,0,8,00,93,00,8F,01,00,00,13,
18445088912545652134,000002A0,false,Rx,0,8,00,00,00,64,00,00,D0,B4,
18445088912545652368,0000044C,false,Rx,0,8,06,BB,46,94,58,02,05,30,
18445088912545652603,000003A0,false,Rx,0,8,31,06,57,44,FF,5E,86,03,
18445088912545652843,00000480,false,Rx,0,8,70,00,08,96,7E,08,06,9E,
18445088912545653080,000000C2,false,Rx,0,8,22,80,00,00,80,80,DD,DD,
18445088912545653283,000000D0,false,Rx,0,6,2F,EC,06,3C,09,F0,00,00,
18445088912545653517,00000488,false,Rx,0,8,F2,2F,30,80,AD,FF,FF,C0,
18445088912545653755,0000048A,false,Rx,0,8,54,34,02,02,00,00,00,60,
18445088912545653983,000004A0,false,Rx,0,8,6A,14,42,14,E6,13,3C,14,
18445088912545654217,00000368,false,Rx,0,8,47,11,89,ED,05,28,1F,00,
18445088912545654463,000004A8,false,Rx,0,8,60,00,07,80,00,20,60,A7,
18445088912545654695,00000320,false,Rx,0,8,20,40,12,4D,14,44,14,81,
18445088912545654942,0000048C,false,Rx,0,8,0E,09,07,00,00,00,00,00,
18445088912545655174,00000588,false,Rx,0,8,E1,58,80,02,22,80,04,95,
18445088912545655421,0000058C,false,Rx,0,8,90,A0,13,00,00,00,00,00,
18445088912545655653,000005A0,false,Rx,0,8,7F,D6,0D,60,00,EF,1A,AB,
18445088912545656780,00000440,false,Rx,0,8,30,52,50,FE,74,00,3C,02,
18445088912545657023,00000540,false,Rx,0,8,70,00,FF,00,FF,00,02,0F,
18445088912545657577,000005C0,false,Rx,0,8,00,00,00,A6,2D,00,08,83,
18445088912545658089,000003D4,false,Rx,0,8,1F,81,1E,80,08,00,00,00,
18445088912545660185,00000280,false,Rx,0,8,00,30,E8,1A,2F,30,17,2F,
18445088912545660425,00000380,false,Rx,0,8,00,93,00,8B,01,00,00,13,
18445088912545660669,000000AE,false,Rx,0,8,EB,E8,00,00,00,00,03,00,
18445088912545660908,00000488,false,Rx,0,8,FD,2F,2F,80,AD,FF,FF,D0,
18445088912545661149,000001A0,false,Rx,0,8,00,40,5E,14,FE,FE,00,1E,
18445088912545661447,000002A0,false,Rx,0,8,00,00,00,64,00,00,E0,84,
18445088912545661686,000004A0,false,Rx,0,8,68,14,54,14,12,14,6A,14,
18445088912545662432,000002B7,false,Rx,0,8,1D,0D,00,00,00,00,10,00,
18445088912545662896,000000D2,false,Rx,0,5,32,36,00,00,04,00,00,00,
18445088912545663132,000000C2,false,Rx,0,8,22,80,00,00,80,90,F8,CD,
18445088912545663335,000000D0,false,Rx,0,6,34,FD,08,38,09,F0,00,00,
18445088912545663541,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912545664466,00000420,false,Rx,0,8,9C,A4,AB,00,18,3E,FF,00,
18445088912545664709,0000048C,false,Rx,0,8,0D,0A,07,00,00,00,00,00,
18445088912545666699,00000440,false,Rx,0,8,30,52,50,FE,74,00,44,02,
18445088912545666940,00000540,false,Rx,0,8,80,00,FF,00,FF,00,02,56,
18445088912545669229,00000050,false,Rx,0,4,00,B0,F4,44,00,00,00,00,
18445088912545670175,00000280,false,Rx,0,8,00,2F,E8,1A,2F,30,17,2F,
18445088912545670387,00000284,false,Rx,0,6,07,07,00,00,00,00,00,00,
18445088912545670629,000000AE,false,Rx,0,8,FB,F8,00,00,00,00,03,00,
18445088912545670862,00000288,false,Rx,0,8,4E,BD,78,00,00,50,EE,15,
18445088912545671102,000001A0,false,Rx,0,8,00,40,52,14,FE,FE,00,1F,
18445088912545671342,00000380,false,Rx,0,8,00,93,00,84,01,00,00,13,
18445088912545671578,000001AC,false,Rx,0,8,87,07,10,00,7C,21,0F,C2,
18445088912545671808,0000044C,false,Rx,0,8,76,BB,46,94,58,02,05,40,
18445088912545672051,000002A0,false,Rx,0,8,00,00,00,64,00,00,F0,94,
